ts,side,price,qty,pnl,reason
2025-07-07 13:00,SELL,108536.84,0.1,19.0,exit
2025-07-08 10:00,BUY,108832.77,0.1,,entry
2025-07-08 14:00,SELL,108376.0,0.1,-45.68,exit
2025-07-08 15:00,BUY,108268.35,0.1,,entry
2025-07-08 17:00,SELL,108991.0,0.1,72.26,exit
2025-07-09 03:00,BUY,108376.41,0.1,,entry
2025-07-09 04:00,SELL,108553.61,0.1,17.72,exit
2025-07-12 15:00,BUY,117100.01,0.1,,entry
2025-07-12 20:00,SELL,117023.36,0.1,-7.66,exit
2025-07-14 15:00,BUY,119878.23,0.1,,entry
2025-07-14 17:00,SELL,119896.42,0.1,1.82,exit
2025-07-14 18:00,BUY,119644.94,0.1,,entry
2025-07-14 19:00,SELL,119939.41,0.1,29.45,exit
2025-07-14 21:00,BUY,120034.98,0.1,,entry
2025-07-14 22:00,SELL,120057.01,0.1,2.2,exit
2025-07-14 23:00,BUY,119841.18,0.1,,entry
2025-07-15 00:00,SELL,119497.92,0.1,-34.33,exit
2025-07-15 01:00,BUY,118431.71,0.1,,entry
2025-07-15 02:00,SELL,118251.05,0.1,-18.07,exit
2025-07-15 03:00,BUY,117148.47,0.1,,entry
2025-07-15 04:00,SELL,117480.48,0.1,33.2,exit
2025-07-15 05:00,BUY,117335.12,0.1,,entry
2025-07-15 06:00,SELL,117070.54,0.1,-26.46,exit
2025-07-15 07:00,BUY,116779.12,0.1,,entry
2025-07-15 08:00,SELL,116777.47,0.1,-0.16,exit
2025-07-15 09:00,BUY,116779.99,0.1,,entry
2025-07-15 10:00,SELL,117016.48,0.1,23.65,exit
2025-07-15 11:00,BUY,117113.98,0.1,,entry
2025-07-15 12:00,SELL,117204.18,0.1,9.02,exit
2025-07-15 14:00,BUY,116008.19,0.1,,entry
2025-07-15 15:00,SELL,116391.43,0.1,38.32,exit
2025-07-16 08:00,BUY,118699.99,0.1,,entry
2025-07-16 18:00,SELL,119512.2,0.1,81.22,exit
2025-07-17 01:00,BUY,118149.7,0.1,,entry
2025-07-17 02:00,SELL,118330.57,0.1,18.09,exit
2025-07-17 03:00,BUY,118128.8,0.1,,entry
2025-07-17 04:00,SELL,118485.4,0.1,35.66,exit
2025-07-17 15:00,BUY,118881.99,0.1,,entry
2025-07-17 18:00,SELL,119580.0,0.1,69.8,exit
2025-07-18 08:00,BUY,118642.01,0.1,,entry
2025-07-18 09:00,SELL,118875.01,0.1,23.3,exit
2025-07-18 13:00,BUY,118773.38,0.1,,entry
2025-07-18 14:00,SELL,118139.99,0.1,-63.34,exit
2025-07-18 18:00,BUY,117310.72,0.1,,entry
2025-07-18 19:00,SELL,117374.76,0.1,6.4,exit
2025-07-20 13:00,BUY,118417.35,0.1,,entry
2025-07-20 17:00,SELL,118018.69,0.1,-39.87,exit
2025-07-20 21:00,BUY,117997.88,0.1,,entry
2025-07-20 22:00,SELL,117479.93,0.1,-51.8,exit
2025-07-20 23:00,BUY,117265.12,0.1,,entry
2025-07-21 00:00,SELL,117352.06,0.1,8.69,exit
2025-07-21 05:00,BUY,118430.22,0.1,,entry
2025-07-21 06:00,SELL,119169.25,0.1,73.9,exit
2025-07-21 11:00,BUY,118070.17,0.1,,entry
2025-07-21 12:00,SELL,118172.82,0.1,10.27,exit
2025-07-21 16:00,BUY,117738.44,0.1,,entry
2025-07-21 17:00,SELL,117847.82,0.1,10.94,exit
2025-07-21 19:00,BUY,116767.67,0.1,,entry
2025-07-21 20:00,SELL,116939.4,0.1,17.17,exit
2025-07-22 09:00,BUY,118399.09,0.1,,entry
2025-07-22 11:00,SELL,119154.99,0.1,75.59,exit
2025-07-23 03:00,BUY,118614.17,0.1,,entry
2025-07-23 05:00,SELL,118645.04,0.1,3.09,exit
2025-07-23 06:00,BUY,118417.99,0.1,,entry
2025-07-23 07:00,SELL,118350.35,0.1,-6.76,exit
2025-07-23 08:00,BUY,118423.21,0.1,,entry
2025-07-23 09:00,SELL,118040.0,0.1,-38.32,exit
2025-07-24 00:00,BUY,119060.0,0.1,,entry
2025-07-24 03:00,SELL,118488.92,0.1,-57.11,exit
2025-07-24 04:00,BUY,117941.86,0.1,,entry
2025-07-24 05:00,SELL,117604.55,0.1,-33.73,exit
2025-07-24 12:00,BUY,118531.42,0.1,,entry
2025-07-24 13:00,SELL,118227.48,0.1,-30.39,exit
2025-07-24 14:00,BUY,119057.11,0.1,,entry
2025-07-24 21:00,SELL,118527.52,0.1,-52.96,exit
2025-07-24 22:00,BUY,118280.01,0.1,,entry
2025-07-24 23:00,SELL,118340.99,0.1,6.1,exit
2025-07-25 02:00,BUY,116353.67,0.1,,entry
2025-07-25 03:00,SELL,115419.66,0.1,-93.4,exit
2025-07-25 04:00,BUY,116102.7,0.1,,entry
2025-07-25 05:00,SELL,115500.0,0.1,-60.27,exit
2025-07-25 06:00,BUY,115284.25,0.1,,entry
2025-07-25 07:00,SELL,115320.01,0.1,3.58,exit
2025-07-25 08:00,BUY,115202.55,0.1,,entry
2025-07-25 12:00,SELL,116105.96,0.1,90.34,exit
2025-07-25 14:00,BUY,114960.01,0.1,,entry
2025-07-25 15:00,SELL,115727.08,0.1,76.71,exit
2025-07-26 00:00,BUY,117496.0,0.1,,entry
2025-07-26 13:00,SELL,118125.24,0.1,62.92,exit
2025-07-28 10:00,BUY,118764.53,0.1,,entry
2025-07-28 13:00,SELL,118434.78,0.1,-32.98,exit
